name,slug,lat,lng,country,wind_direction,water_type,difficulty,season,url
golden beach karpaz,golden_beach_karpaz,35.6407,34.542,Cyprus,E,"Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/golden_beach_karpaz
golden gardens,golden_gardens,47.6935,-122.406,Washington+(USA),"N, NW, NNW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/golden_gardens
gooimeer   stichtse brug,gooimeer___stichtse_brug,52.2994,5.301,Netherlands,NE,"Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gooimeer___stichtse_brug
goring gap,goring_gap,50.8053,-0.4207,England+(UK),SW,"Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/goring_gap
gorliz,gorliz,43.4149,-2.9445,Spain,"W, WNW, NW","Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gorliz
gormanstown,gormanstown,53.6434,-6.2187,Ireland,No information,"Shallow, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gormanstown
gormanstown beach,gormanstown_beach,53.6635,-6.23,Ireland,NE,"Shallow, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gormanstown_beach
gotland   aminne,gotland___aminne,57.615,18.7649,Sweden,"NE, ENE, E","Shallow, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___aminne
gotland   gnisv rd,gotland___gnisv_rd,57.5003,18.1151,Sweden,W,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___gnisv_rd
gotland   holmhaellar,gotland___holmhaellar,56.9296,18.2716,Sweden,No information,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___holmhaellar
gotland   ireviken,gotland___ireviken,57.8415,18.5987,Sweden,"N, NW, NNW","Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___ireviken
gotland   kovik,gotland___kovik,57.4076,18.1571,Sweden,"S, SSW, SW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___kovik
gotland   lausvik,gotland___lausvik,57.292,18.6638,Sweden,"NE, ENE, E","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___lausvik
gotland   ljugarn,gotland___ljugarn,57.3337,18.7144,Sweden,"E, ESE, SE","Flat, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___ljugarn
gotland   nisseviken,gotland___nisseviken,57.1355,18.218,Sweden,"SW, WSW, W","Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___nisseviken
gotland   sandviken,gotland___sandviken,57.399,18.8692,Sweden,"S, SSW, SW","Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___sandviken
gotland   tofta,gotland___tofta,57.4916,18.1262,Sweden,"SW, WSW, W","Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___tofta
gotland   valar,gotland___valar,57.034,18.2518,Sweden,"W, WNW, NW","Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___valar
gotland   vitsand,gotland___vitsand,57.6187,18.7637,Sweden,"NE, SE","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___vitsand
gotland   vivesholm,gotland___vivesholm,57.3955,18.1696,Sweden,"S, SSW, SW, WSW, W","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gotland___vivesholm
gowlane,gowlane,52.2488,-10.0861,Ireland,"SSW, SW, WSW","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gowlane
gran canaria   arinaga,gran_canaria___arinaga,27.8479,-15.413,Canary+Islands,NE,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___arinaga
gran canaria   bocabarranco,gran_canaria___bocabarranco,27.9999,-15.3757,Canary+Islands,"NE, ENE","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___bocabarranco
gran canaria   galdar,gran_canaria___galdar,28.1581,-15.6653,Canary+Islands,NE,"Small wave, Medium wave",Expert,,https://se.kiteforum.com/kitesurf/spot/gran_canaria___galdar
gran canaria   jinamar,gran_canaria___jinamar,28.0315,-15.3964,Canary+Islands,NE,"Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___jinamar
gran canaria   ketchup,gran_canaria___ketchup,27.7986,-15.4602,Canary+Islands,"NE, ENE, E, SSE","Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___ketchup
gran canaria   maspalomas,gran_canaria___maspalomas,27.7388,-15.5696,Canary+Islands,"ENE, E, SSE, S, SW, WSW, W","Shallow, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___maspalomas
gran canaria   playa del aguila,gran_canaria___playa_del_aguila,27.7758,-15.5287,Canary+Islands,NE,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___playa_del_aguila
gran canaria   playa del hombre,gran_canaria___playa_del_hombre,27.9965,-15.3748,Canary+Islands,"NE, ENE",Medium wave,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___playa_del_hombre
gran canaria   pozo kite beach,gran_canaria___pozo_kite_beach,27.8166,-15.4212,Canary+Islands,NE,"Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___pozo_kite_beach
gran canaria   vargas,gran_canaria___vargas,27.8883,-15.3938,Canary+Islands,NE,"Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gran_canaria___vargas
grand crohot,grand_crohot,44.7977,-1.2321,France,"SW, NW","Shallow, Small wave, Medium wave, Big wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/grand_crohot
grand gaube,grand_gaube,-20.0075,57.6732,Mauritius,"NE, ENE, E, ESE, SE","Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/grand_gaube
grandcamp,grandcamp,49.3899,-1.0444,France,NE,"Shallow, Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/grandcamp
greenore,greenore,54.0319,-6.1305,Ireland,"SE, NW","Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/greenore
greenport jetty,greenport_jetty,41.1062,-72.35,New+York+(USA),"SW, WSW, W",Flat,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/greenport_jetty
greve rose,greve_rose,48.8296,-3.5261,France,"SW, WSW, W, WNW, NW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/greve_rose
grevelingenmeer   grevelingendam,grevelingenmeer___grevelingendam,51.6789,4.1322,Netherlands,"W, WNW, NW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/grevelingenmeer___grevelingendam
grindstone lake,grindstone_lake,46.1233,-93.0068,Minnesota+(USA),No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/grindstone_lake
groenendijk,groenendijk,51.1402,2.6934,Belgium,No information,"Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/groenendijk
grootdraai dam   nw spot,grootdraai_dam___nw_spot,-26.9364,29.3189,South+Africa,"NE, NW","Shallow, Flat, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/grootdraai_dam___nw_spot
gruissan plage,gruissan_plage,43.1155,3.1297,France,"SE, NW","Shallow, Flat, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gruissan_plage
guadalmar,guadalmar,36.6605,-4.462,Spain,"E, SW","Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guadalmar
guajiru,guajiru,-3.2389,-39.2312,Brazil,"E, ESE, SE","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guajiru
guarajuba beach,guarajuba_beach,-12.6486,-38.0614,Brazil,No information,"Flat, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guarajuba_beach
guardamar,guardamar,38.1037,-0.6446,Spain,No information,"Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guardamar
guernsey,guernsey,49.5009,-2.5415,Channel+Islands+,NW,"Shallow, Flat, Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guernsey
guernsey   vazon bay,guernsey___vazon_bay,49.4655,-2.6105,Channel+Islands+,No information,Shallow,"Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guernsey___vazon_bay
guidel plage,guidel_plage,47.7653,-3.5282,France,W,"Shallow, Flat, Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guidel_plage
guincho,guincho,38.7333,-9.473,Portugal,"N, W, WNW, NW, NNW","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/guincho
gullane,gullane,56.0396,-2.8415,Scotland+(UK),"W, WNW","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gullane
gurteen bay,gurteen_bay,53.378,-9.9578,Ireland,"S, SSW, SW, WSW, W","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gurteen_bay
gustafson spit   anders beach,gustafson_spit___anders_beach,59.6356,-151.4894,Alaska+(USA),"SE, SW","Shallow, Flat","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/gustafson_spit___anders_beach
gwithian,gwithian,50.2282,-5.3926,England+(UK),"S, SSW, SW",Medium wave,No information,,https://se.kiteforum.com/kitesurf/spot/gwithian
hafrsfjord,hafrsfjord,58.9246,5.6528,Norway,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hafrsfjord
hainan island   sanya,hainan_island___sanya,18.2888,109.4299,China,SW,"Shallow, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hainan_island___sanya
hainan island   wu ji jou,hainan_island___wu_ji_jou,18.3157,109.729,China,"NE, ENE","Chop, Medium wave, Big wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hainan_island___wu_ji_jou
halfmoon baydb,halfmoon_baydb,46.9035,-124.1245,Washington+(USA),W,"Flat, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/halfmoon_baydb
hallmare,hallmare,57.8741,16.7462,Sweden,"S, SSW, SW, WSW, W","Shallow, Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hallmare
hammamet yasmin,hammamet_yasmin,36.3653,10.5383,Tunisia,No information,"Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hammamet_yasmin
hanko tulliniemi,hanko_tulliniemi,59.8151,22.9136,Finland,SE,"Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hanko_tulliniemi
hardelot,hardelot,50.6335,1.5764,France,"N, S, SSW, SW, NW, NNW","Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hardelot
hargen aan zee,hargen_aan_zee,52.713,4.6389,Netherlands,"N, SW, NW","Chop, Small wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hargen_aan_zee
haringvliet   quackstrand,haringvliet___quackstrand,51.8473,4.0683,Netherlands,"W, WNW, NW","Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/haringvliet___quackstrand
harlingen strand,harlingen_strand,53.1677,5.4159,Netherlands,"S, SSW, SW, WSW, W, WNW, NW, NNW","Shallow, Flat, Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/harlingen_strand
harrison drive,harrison_drive,53.4321,-3.0776,England+(UK),"N, NNE, NE, W, WNW, NW, NNW","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/harrison_drive
harrison lake   bear creek,harrison_lake___bear_creek,49.4658,-121.7667,Canada,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/harrison_lake___bear_creek
harrison lake   breakwater beach,harrison_lake___breakwater_beach,49.3122,-121.7723,Canada,No information,"Flat, Chop","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/harrison_lake___breakwater_beach
harwood,harwood,-45.8116,170.6788,New+Zealand,"NNE, NE, ENE, SSW, SW, WSW, W","Shallow, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/harwood
hatainville,hatainville,49.3998,-1.8235,France,"SSE, S","Medium wave, Big wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatainville
hatteras   buxton hotels,hatteras___buxton_hotels,35.2684,-75.5182,North+Carolina+(USA),"N, NE, SE, S","Small wave, Medium wave, Big wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___buxton_hotels
hatteras   buxton slick,hatteras___buxton_slick,35.2725,-75.5224,North+Carolina+(USA),"N, NE, NW","Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___buxton_slick
hatteras   chicamacomico house,hatteras___chicamacomico_house,35.4067,-75.494,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___chicamacomico_house
hatteras   ferry docks,hatteras___ferry_docks,35.2049,-75.703,North+Carolina+(USA),"NE, SW","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ferry_docks
hatteras   first turnout,hatteras___first_turnout,35.3733,-75.5,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___first_turnout
hatteras   frisco sound side turnout,hatteras___frisco_sound_side_turnout,35.2192,-75.6625,North+Carolina+(USA),"NE, SW","Shallow, Flat, Chop, Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___frisco_sound_side_turnout
hatteras   frisco woods campground,hatteras___frisco_woods_campground,35.2399,-75.6246,North+Carolina+(USA),NE,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___frisco_woods_campground
hatteras   hatteras inlet,hatteras___hatteras_inlet,35.1886,-75.7567,North+Carolina+(USA),SW,"Shallow, Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___hatteras_inlet
hatteras   hatteras inlet sound side turnouts,hatteras___hatteras_inlet_sound_side_turnouts,35.1942,-75.7441,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___hatteras_inlet_sound_side_turnouts
hatteras   joe p  beach,hatteras___joe_p__beach,35.2358,-75.527,North+Carolina+(USA),"N, NNE, NE","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___joe_p__beach
hatteras   oregon inlet south side,hatteras___oregon_inlet_south_side,35.7717,-75.524,North+Carolina+(USA),"N, NNE, NE","Shallow, Flat, Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___oregon_inlet_south_side
hatteras   planet of the apes,hatteras___planet_of_the_apes,35.4857,-75.4825,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___planet_of_the_apes
hatteras   ramp 23,hatteras___ramp_23,35.5317,-75.4689,North+Carolina+(USA),NE,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ramp_23
hatteras   ramp 27,hatteras___ramp_27,35.4851,-75.4793,North+Carolina+(USA),NE,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ramp_27
hatteras   ramp 30,hatteras___ramp_30,35.4385,-75.4843,North+Carolina+(USA),NE,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ramp_30
hatteras   ramp 34,hatteras___ramp_34,35.3768,-75.4932,North+Carolina+(USA),NE,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ramp_34
hatteras   ramp 38  askin s creek,hatteras___ramp_38__askin_s_creek_,35.321,-75.5077,North+Carolina+(USA),"N, NE, SE, S","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ramp_38__askin_s_creek_
hatteras   ranger station,hatteras___ranger_station,35.6802,-75.4805,North+Carolina+(USA),NE,"Small wave, Medium wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___ranger_station
hatteras   s turns,hatteras___s_turns,35.6182,-75.4676,North+Carolina+(USA),"N, NE, SE, S","Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___s_turns
hatteras   sda,hatteras___sda,35.5337,-75.476,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___sda
hatteras   second turnout,hatteras___second_turnout,35.3868,-75.4953,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___second_turnout
hatteras   the airport,hatteras___the_airport,35.2323,-75.6048,North+Carolina+(USA),"SW, WSW, W, WNW","Chop, Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___the_airport
hatteras   the bath house,hatteras___the_bath_house,35.2222,-75.6489,North+Carolina+(USA),SW,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___the_bath_house
hatteras   the lighthouse,hatteras___the_lighthouse,35.2544,-75.521,North+Carolina+(USA),NE,"Small wave, Medium wave","Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___the_lighthouse
hatteras   the slick,hatteras___the_slick,35.5617,-75.4751,North+Carolina+(USA),SW,"Shallow, Flat","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___the_slick
hatteras   third turnout,hatteras___third_turnout,35.3932,-75.4952,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___third_turnout
hatteras   vermont hole,hatteras___vermont_hole,35.3021,-75.5145,North+Carolina+(USA),SW,"Shallow, Flat, Chop","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hatteras___vermont_hole
hautville plage,hautville_plage,48.9902,-1.5591,France,"SW, NW","Shallow, Flat, Chop, Small wave","Beginner, Intermediate, Expert",,https://se.kiteforum.com/kitesurf/spot/hautville_plage
hawkers,hawkers,50.5551,-4.9458,England+(UK),"N, NNE, NE, NNW","Shallow, Flat, Chop",No information,,https://se.kiteforum.com/kitesurf/spot/hawkers
